entry_time,exit_time,entry_price,exit_price,entry_k,entry_d,exit_k,exit_d,position_size,profit,balance_before,balance_after,stop_loss,take_profit,trade_result
2025-02-02 15:15:00,2025-02-02 20:45:00,197.19,195.22,8.14,7.73,7.66,56.56,45.64125969876768,-97.13,18392.19,18295.06,195.22,216.91,loss
2025-02-04 01:45:00,2025-02-04 07:45:00,203.21,209.72,6.05,4.23,87.1,89.79,44.2891589980808,280.89,18295.06,18575.95,201.18,223.53,win
2025-02-04 17:15:00,2025-02-04 17:45:00,205.99,203.93,15.98,14.31,5.03,11.8,43.6914413321035,-97.13,18575.95,18478.83,203.93,226.59,loss
2025-02-04 18:30:00,2025-02-05 12:15:00,203.63,201.59,7.01,6.82,5.28,29.12,44.19780975298335,-97.13,18478.83,18381.7,201.59,223.99,loss
2025-02-05 12:45:00,2025-02-05 13:45:00,199.57,197.57,17.77,13.4,5.07,17.09,45.09695846069049,-97.13,18381.7,18284.57,197.57,219.53,loss
2025-02-05 14:30:00,2025-02-05 23:00:00,197.54,200.31,9.34,6.71,85.03,91.15,45.56039283183153,118.9,18284.57,18403.47,195.56,217.29,win
2025-02-06 09:15:00,2025-02-06 10:45:00,198.58,196.59,15.79,15.66,13.03,24.5,45.32178467116527,-97.13,18403.47,18306.34,196.59,218.44,loss
2025-02-06 11:15:00,2025-02-06 11:45:00,195.78,193.82,17.92,14.45,6.67,8.44,45.96996628869139,-97.13,18306.34,18209.22,193.82,215.36,loss
2025-02-06 12:15:00,2025-02-06 12:30:00,192.52,190.59,19.74,10.67,1.25,7.34,46.74838977768543,-97.13,18209.22,18112.09,190.59,211.77,loss
2025-02-06 13:00:00,2025-02-06 23:15:00,190.34,194.82,13.51,8.32,87.62,89.81,47.28380792266471,204.46,18112.09,18316.55,188.44,209.37,win
2025-02-07 17:15:00,2025-02-07 21:45:00,190.49,193.13,12.17,4.68,84.49,85.56,47.246574623339804,117.43,18316.55,18433.98,188.59,209.54,win
2025-02-08 01:30:00,2025-02-08 06:30:00,190.77,194.55,16.0,11.91,91.51,95.16,47.17722912407611,170.99,18433.98,18604.97,188.86,209.85,win
2025-02-09 04:15:00,2025-02-09 05:15:00,204.49,202.45,19.33,16.51,0.9,7.07,44.01193212382023,-97.13,18604.97,18507.84,202.45,224.94,loss
2025-02-09 05:30:00,2025-02-09 09:30:00,202.02,200.0,13.01,5.8,4.04,23.63,44.55004455004455,-97.13,18507.84,18410.71,200.0,222.22,loss
2025-02-10 17:30:00,2025-02-11 10:00:00,201.03,199.02,19.67,17.58,9.11,16.19,44.76943739740337,-97.13,18410.71,18313.58,199.02,221.13,loss
2025-02-13 03:45:00,2025-02-13 08:15:00,193.81,191.87,18.53,10.85,22.31,28.4,46.43723234095248,-97.13,18313.58,18216.46,191.87,213.19,loss
2025-02-14 09:15:00,2025-02-14 14:30:00,197.2,203.99,14.63,12.49,81.51,91.22,45.63894523326572,302.44,18216.46,18518.9,195.23,216.92,win
2025-02-14 20:45:00,2025-02-15 03:15:00,197.73,195.75,18.62,17.27,5.83,5.89,45.51661356395084,-97.13,18518.9,18421.77,195.75,217.5,loss
2025-02-16 05:30:00,2025-02-16 10:00:00,193.01,191.08,19.85,19.71,15.41,13.87,46.62970830526916,-97.13,18421.77,18324.64,191.08,212.31,loss
2025-02-16 10:45:00,2025-02-16 17:15:00,190.14,188.24,19.65,13.74,5.65,29.05,47.33354370463869,-97.13,18324.64,18227.51,188.24,209.15,loss
2025-02-17 01:15:00,2025-02-17 06:00:00,182.56,184.2,13.42,7.63,80.31,85.66,49.2988606485539,73.59,18227.51,18301.1,180.73,200.82,win
2025-02-17 12:15:00,2025-02-17 13:00:00,180.27,178.47,10.35,6.14,4.54,6.34,49.925112331502746,-97.13,18301.1,18203.97,178.47,198.3,loss
2025-02-17 13:15:00,2025-02-17 14:45:00,178.93,177.14,11.59,7.2,1.36,7.63,50.29899960878556,-97.13,18203.97,18106.84,177.14,196.82,loss
2025-02-17 20:45:00,2025-02-18 01:30:00,176.03,174.27,9.76,5.88,15.87,16.57,51.12764869624496,-97.13,18106.84,18009.71,174.27,193.63,loss
2025-02-18 02:45:00,2025-02-18 03:00:00,167.15,165.48,18.5,9.43,6.15,8.26,53.84385282680227,-97.13,18009.71,17912.59,165.48,183.86,loss
2025-02-18 03:15:00,2025-02-18 13:00:00,165.42,163.77,10.05,8.41,0.12,15.35,54.4069640914037,-97.13,17912.59,17815.46,163.77,181.96,loss
2025-02-18 13:15:00,2025-02-18 13:30:00,163.79,162.15,16.39,14.13,0.76,9.06,54.948409548812506,-97.13,17815.46,17718.33,162.15,180.17,loss
2025-02-18 13:45:00,2025-02-18 20:30:00,161.82,170.07,9.4,6.36,88.6,89.37,55.61735261401557,451.28,17718.33,18169.61,160.2,178.0,win
